Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
H. Maguire,Manchester United,Manchester United,RCB,30,25000000,2025-06-30,11,954,0,0.61,1,0,14.91,59.49,England,England,right,194,100,no,9.43,5.47,67.24,4.72,62,0.28,0.4,0.94,5.47,7.77,1.23,1,0.09,0,0,0.28,0,0,0,0.06,0,0,5,0.47,20,0,0.09,0.19,50,0.09,0,0.09,100,0,0.09,100,1.51,12.5,1.23,1.23,0.19,34.72,0.28,0.47,48.49,86.96,17.08,71.82,2.17,95.65,24.43,97.3,40.75,91.44,7.64,64.2,21.6,42.22,0,0,0,0,0,0,0,7.92,76.19,0.75,50,0.57,33.33,0.09,0,7.26,77.92,0,,0,,0,0,0,0,,,1.13,,,0,0,0,0,0,0
E. Dier,Bayern München,Tottenham Hotspur,RCB,29,25000000,2024-06-30,4,256,0,0,0,0,8.44,45.83,England,"England, Portugal",right,188,90,yes,5.98,2.81,37.5,3.87,45.45,0,0,1.05,4.92,6.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,66.67,0.35,0,0,32.7,0,0.35,42.89,88.52,22.15,80.95,2.11,100,14.06,95,40.08,92.98,2.81,25,17.6,36.92,0,0,0,0,0.35,0,0,2.46,85.71,0,0,0.35,0,0.35,0,5.98,58.82,0,,0,,0,0,0,0,,,1.76,,,0,0,0,0,0,0
T. Mings,Aston Villa,Aston Villa,LCB,30,25000000,2026-06-30,1,31,0,0,0,0.08,,,England,"England, Barbados",left,196,77,no,,,,,,,0,,,10,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.19,34.71,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
A. Disasi,Chelsea,Chelsea,"RCB, RB",25,25000000,2025-06-30,19,1932,1,0.91,0,0.13,11.46,56.5,France,"France, Congo DR",right,190,86,no,5.92,4.24,56.04,3.4,63.01,0.23,0.37,0.47,3.31,5.29,0.51,4,0.19,0,0,0.28,0.05,1,0.05,0.04,0,0,7,0.33,28.57,14.286,0,0.37,12.5,0.05,0,0.33,14.29,0,0.42,22.22,2.05,36.36,0.56,1.16,0.28,51.89,0.84,0.47,64.38,92.69,23.52,85.15,4.89,98.1,28.37,97.54,59.95,96.35,4.1,45.45,18.41,37.27,0.01,0.09,0,0,0.14,33.33,0.14,5.5,73.73,0.75,50,0.56,33.33,0.47,0.05,8.01,77.33,0,,0,,0,0,0,0,,,2.56,,,0,0,0,0,0,0
Emerson Royal,Tottenham Hotspur,Tottenham Hotspur,"RCB, LB, RB",25,25000000,2026-06-30,16,976,1,0.1,1,0.74,18.63,51.49,Brazil,"Brazil, Spain",right,183,79,no,10.24,7.1,53.25,2.86,45.16,0.83,1.26,0.65,5.63,8.51,0.92,3,0.28,0,0,1.75,0.09,1,0.09,0.01,0,0,3,0.28,66.67,33.333,0.09,0.65,42.86,0.09,100,0.55,33.33,0.18,1.66,66.67,5.9,59.38,0.74,0.92,0.37,42.42,0.46,2.49,55.97,92.09,16.78,87.91,9.22,93,17.98,96.92,53.85,93.49,1.48,62.5,15.1,13.34,0.07,0.28,0.09,0,0.28,66.67,0.18,3.69,90,0.46,60,0.37,50,0.37,0.28,4.89,58.49,0,,0,,0,0,0,0,,,2.4,,,0,0,0,0,0,0
M. Kilman,Wolverhampton Wanderers,Wolverhampton Wanderers,"RCB, LCB",26,25000000,2028-06-30,21,2161,1,1.74,0,0.43,12.24,61.22,England,"England, Ukraine",left,194,89,no,9.08,4.91,67.8,3.5,59.52,0.17,0.2,0.58,5.58,6.84,0.83,5,0.21,0,0,0.71,0.04,1,0.04,0.07,0,0,5,0.21,100,20,0,0.12,0,0.04,0,0.08,0,0.04,0.54,76.92,1.67,52.5,0.42,0.67,0.25,33.28,0.37,0.5,47.23,85.45,20.53,74.44,3,97.22,18.74,94,39.27,93,7.83,48.94,21.43,40.73,0.02,0.29,0,0,0.12,66.67,0.08,5.54,59.4,0.79,36.84,0.96,30.43,0.25,0,7.08,60,0,,0,,0,0,0,0,,,1.12,,,0,0,0,0,0,0
J. Tarkowski,Everton,Everton,"RCB, LCB",31,22000000,2026-06-30,21,2122,1,2.49,1,0.92,16.2,59.95,England,"England, Poland",right,185,81,no,9.54,5.39,62.99,5.73,66.67,0.55,0.59,1.36,5.6,5.99,0.93,4,0.17,0,0,0.51,0.04,1,0.04,0.11,1,0.04,15,0.64,20,6.667,0.04,0.08,100,0,0,0.08,100,0,0.3,85.71,1.99,46.81,1.23,0.47,0,19.04,0.3,0.55,31.43,82.86,14.59,72.38,2.21,94.23,12.21,94.1,25.24,89.24,6.11,56.25,23.39,43.6,0.04,0.38,0,0.04,0.04,100,0.13,5.9,60.43,1.4,51.52,1.06,48,0.72,0.04,6.87,74.69,0,,0,,0,0,0,0,,,1.48,,,0,0,0,0,0,0
A. Webster,Brighton,Brighton,RCB,29,22000000,2026-06-30,8,708,0,0.33,0,0,11.57,58.24,England,England,right,190,75,no,8.14,6.1,56.25,2.67,66.67,0.38,0.65,0.38,4.32,7.39,0.64,2,0.25,0,0,0.25,0,0,0,0.04,0,0,2,0.25,0,0,0,0.38,0,0.13,0,0.25,0,0,0.38,66.67,0.76,33.33,0.38,1.27,0.13,61.78,0.64,0,78.05,93,28.35,87,6.1,97.92,34.07,97.39,73.35,95.49,4.32,58.82,18.04,31.54,0,0,0,0,0.25,0,0,8.52,86.57,0.64,40,0.64,0,0.38,0,9.41,71.62,0,,0,,0,0,0,0,,,4.32,,,0,0,0,0,0,0
E. Konsa,Aston Villa,Aston Villa,"RCB, RB",26,22000000,2028-06-30,21,2122,0,1.12,0,0.51,11.45,61.85,England,"England, Congo DR",right,183,77,no,6.74,4.03,64.21,1.78,59.52,0.21,0.32,0.55,3.94,5.92,0.38,5,0.21,0,0,1.48,0,0,0,0.05,0,0,9,0.38,22.22,0,0,0.51,25,0,0,0.47,18.18,0,1.44,82.35,4.41,61.54,0.64,1.19,0.21,39.49,0.93,1.61,50.43,93.27,16.58,88.49,4.33,96.08,23.33,96.73,47.33,95.79,2.59,60.66,18.01,30.18,0.02,0.13,0,0,0.13,66.67,0.04,4.75,87.5,0.64,40,0.34,50,0.17,0.08,5.3,80,0,,0,,0,0,0,0,,,1.36,,,0,0,0,0,0,0
N. Collins,Brentford,Brentford,"RCB, LCB",22,22000000,2027-06-30,16,1480,1,0.67,0,0.4,13.56,64.57,Republic of Ireland,Republic of Ireland,right,195,88,no,7.97,4.5,74.32,4.99,59.76,0.12,0.16,0.79,4.5,5.8,0.3,2,0.12,0,0,0.49,0.06,1,0.06,0.04,1,0.06,5,0.3,20,20,0,0.06,0,0,0,0,0,0,0.55,77.78,1.58,57.69,0.79,0.49,0.18,35.03,0.49,0.43,49.56,88.22,18.79,78.96,3.95,90.77,20.98,95.07,44.21,92.57,5.29,52.87,20.16,36.4,0.02,0.18,0,0,0.06,0,0.06,4.74,73.08,0.55,33.33,0.3,40,0.3,0,8.21,62.96,0,,0,,0,0,0,0,,,2.68,,,0,0,0,0,0,0
