Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
A. Mowatt,West Bromwich Albion,West Bromwich Albion,"LCMF, LDMF",28,3500000,2024-06-30,26,2015,1,0.83,1,3.03,11.93,58.05,England,"England, Scotland",left,177,71,no,8.08,4.87,69.72,1.79,70,0.49,0.67,0.4,4.2,5.73,0.4,2,0.09,0,0,1.07,0.04,1,0.04,0.04,0,0,18,0.8,5.56,5.556,0.04,1.21,59.26,0.85,52.63,0.31,71.43,0.18,0.49,45.45,3.13,45.71,0.67,1.43,0.22,42.48,0.18,1.12,57.13,90.07,16.35,80.6,7.82,95.43,23.09,94.2,52.48,93.11,3.48,55.13,17.18,30.55,0.14,1.34,0,0,0.27,33.33,0.4,7.41,75.9,1.79,62.5,0.49,36.36,0.49,0.71,6.7,78.67,0,,0,,0,0,0,0,,,0.94,,,0.89,0.09,0,3.08,0,0
J. Rothwell,Southampton,Southampton,LCMF,29,3500000,2026-06-30,1,24,0,0,0,0,,,England,England,right,185,77,yes,,,,,,,0,,,12,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.02,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
W. Smallbone,Southampton,Southampton,"RCMF, DMF",23,3500000,2026-06-30,25,1852,4,4.27,0,2.55,10.55,53.92,England,"England, Republic of Ireland",right,183,71,no,7.78,6.22,64.84,0.83,17.65,0.34,0.59,0.29,3.4,5.87,1.02,6,0.29,0,0,1.9,0.19,4,0.19,0.21,0,0,35,1.7,31.43,11.429,0,1.85,39.47,0.24,40,1.46,43.33,0.34,0.53,81.82,1.75,44.44,2.38,1.07,0.24,55.84,0.29,0.53,66.48,90.57,17.79,81.97,14.04,97.92,21.09,90.55,61.86,93.24,2.87,62.71,15.74,28.06,0.12,1.07,0.1,0.05,0.39,50,0.39,6.85,85.11,3.16,61.54,0.68,28.57,1.41,0.73,6.71,78.99,0,,0,,0,0,0,0,,,1.26,,,0.05,0,0,0.34,0,0
B. Whiteman,Preston North End,Preston North End,"RCMF, DMF, RDMF",27,3500000,2024-06-30,23,1909,2,1.04,1,0.92,9.71,52.91,England,England,right,185,68,no,8.86,4.9,63.46,1.41,53.33,0.61,0.75,0.42,5.14,6.29,0.38,4,0.19,0,0,0.57,0.09,2,0.09,0.05,0,0,16,0.75,25,12.5,0.05,0.61,38.46,0.19,50,0.38,25,0,0.33,42.86,1.18,44,0.47,0.28,0.09,28.05,0.09,0.52,40.73,86.34,11.22,66.81,5.33,99.12,19.85,93.82,35.03,92.6,5.14,48.62,20.87,36.79,0.04,0.75,0,0,0.05,0,0.09,6.41,63.97,1.32,57.14,0.42,22.22,0.47,0.24,5.94,76.98,0,,0,,0,0,0,0,,,0.8,,,1.18,0.05,0,2.03,0,0
J. Molumby,West Bromwich Albion,West Bromwich Albion,"RCMF, AMF",24,3200000,2025-06-30,24,1234,0,1.84,0,0.8,14,41.67,Republic of Ireland,Republic of Ireland,right,176,64,no,5.76,4.3,57.63,2.7,54.05,0.51,0.65,0.07,2.77,3.53,0.95,4,0.29,0,0,0.88,0,0,0,0.13,0,0,18,1.31,0,0,0,0.88,50,0.15,50,0.66,44.44,0.07,1.39,31.58,3.79,26.92,1.6,0.88,0.88,29.61,0.15,0.36,39.02,88.22,7.73,71.7,10.58,95.86,13.64,94.12,36.18,90.73,1.97,59.26,17.37,27.85,0.06,0.22,0,0,0.07,0,0.15,3.5,75,0.95,61.54,0.15,50,0.22,0.51,3.35,63.04,0,,0,,0,0,0,0,,,1.02,,,0,0,0,0,0,0
A. Browne,Preston North End,Preston North End,"LCMF, AMF, RCMF",28,3200000,2024-06-30,27,2303,4,1.73,2,1.8,23.25,44.03,Republic of Ireland,Republic of Ireland,right,179,71,no,9.22,7.03,61.11,4.92,30.16,0.16,0.2,0.35,4.77,5.99,1.21,5,0.2,0,0,2.27,0.16,3,0.12,0.07,2,0.08,29,1.13,24.14,13.793,0.08,1.33,41.18,0.51,38.46,0.82,42.86,0.2,2.5,53.13,7,39.66,1.49,0.94,0.43,18.95,0.59,1.49,31.81,78.01,10.28,65.78,6.02,94.81,9.38,83.75,27.28,83.09,3.28,48.81,17.96,33.16,0.07,0.98,0.04,0.04,0.27,42.86,0.31,5.74,63.27,1.8,56.52,0.51,23.08,0.66,0.43,4.61,74.58,0,,0,,0,0,0,0,,,0.94,,,1.17,0.08,0,1.76,1,100
D. Gyabi,Plymouth Argyle,Plymouth Argyle,"RCMF, LCMF, AMF",19,3000000,2026-06-30,3,199,0,0.34,0,0,27.59,42.62,England,"England, Ghana",right,196,82,yes,11.76,9.95,63.64,4.97,54.55,0.45,0.52,0,4.97,5.69,3.62,0,0,0,0,0.9,0,0,0,0.15,0,0,2,0.9,0,0,0,0,0,0,0,0,0,0,0.9,50,10.4,21.74,0.45,1.36,0,10.4,0,1.81,23.52,82.69,9.5,71.43,4.97,90.91,6.33,92.86,22.16,83.67,1.36,66.67,12.13,18.57,0,0,0.45,0,0.45,100,0,3.62,62.5,1.36,66.67,0,0,0.9,0,3.62,75,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
A. Aouchiche,Sunderland,Sunderland,"RCMF, CF, AMF",21,3000000,2026-06-30,17,662,1,3.47,1,0.53,20.53,42.38,France,"France, Algeria",right,181,72,no,7.34,7.61,62.5,2.45,11.11,0,0,0,2.58,4.19,0.54,2,0.27,0,0,3.67,0.14,1,0.14,0.47,0,0,22,2.99,31.82,4.545,0.14,4.89,25,2.04,26.67,2.85,23.81,0.82,2.85,52.38,8.29,34.43,4.21,2.58,1.5,31.81,1.22,0.54,41.87,75.32,12.64,67.74,8.56,96.83,13.87,66.67,33.31,84.49,4.08,56.67,19.38,28.23,0.07,0.95,0,0,0.41,0,0.54,6.93,74.51,4.62,35.29,0.95,42.86,1.22,1.09,6.66,69.39,0,,0,,0,0,0,0,,,0,,,1.22,0.41,0,2.31,0,0
I. Gruev,Leeds United,Leeds United,"RDMF, LDMF, LCMF",23,3000000,2025-06-30,14,581,0,0,0,0.39,13.79,53.93,Bulgaria,"Bulgaria, Germany",left,185,72,no,7.75,6.2,62.5,1.24,50,0.62,0.91,0.31,3.25,4.77,1.7,3,0.46,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,100,2.17,57.14,0,0.46,0,37.8,0,0.93,50.65,93.88,13.63,84.09,7.59,95.92,20.91,99.26,48.64,94.9,2.01,69.23,12.55,15.83,0.06,0.93,0,0.15,0,0,0,6.04,87.18,0.46,33.33,0.93,50,0.46,0,5.58,77.78,0,,0,,0,0,0,0,,,0.93,,,0.15,0,0,1.7,0,0
O. Yokuşlu,West Bromwich Albion,West Bromwich Albion,"RCMF, RDMF, LCMF",29,3000000,2025-06-30,27,2037,0,3.1,0,0.37,17.67,55,Turkey,Turkey,right,191,79,no,8.09,4.82,66.97,4.15,62.77,0.88,1.12,0.4,3.98,5.03,0.84,6,0.27,0,0,1.1,0,0,0,0.14,0,0,19,0.84,10.53,0,0,0.22,60,0.13,100,0.04,0,0,1.59,47.22,5.74,37.69,1.02,1.02,0.13,33.09,0.04,0.88,48.2,89.37,14.18,78.82,6.1,96.38,19.88,94.67,45.82,91.13,2.16,55.1,16.79,37.93,0.02,0.27,0.04,0,0.22,60,0.09,6.01,77.21,0.75,41.18,0.53,33.33,0.27,0.18,5.21,67.8,0,,0,,0,0,0,0,,,0.57,,,0,0,0,0,0,0
J. Bellingham,Sunderland,Sunderland,"LCMF, CF, RCMF",18,3000000,2024-06-30,28,2347,4,5.46,1,0.83,21.63,41.49,England,England,right,178,69,no,7.13,4.91,61.72,3.45,42.22,1,1.38,0.23,3.11,4.29,0.84,3,0.12,0,0,1.92,0.15,4,0.15,0.21,2,0.08,38,1.46,34.21,10.526,0.04,0.31,0,0.19,0,0.12,0,0.08,2.45,50,9.86,33.07,2.38,1.19,0.58,23.51,0.5,1.46,31.52,87.83,6.86,78.21,7.52,95.41,10.78,92.17,29.99,90.03,1.23,56.25,16.26,21.84,0.03,0.35,0,0,0.35,55.56,0.15,3.03,87.34,0.77,70,0.31,50,0.61,0,2.53,54.55,0,,0,,0,0,0,0,,,0.15,,,0,0,0,0,0,0
L. Baker,Stoke City,Stoke City,"LCMF, RCMF",28,3000000,2025-06-30,7,349,1,0.48,0,0.59,13.93,51.85,England,"England, Jamaica",right,182,77,no,5.67,5.67,68.18,1.03,50,0.52,0.75,0.26,1.29,1.88,1.03,1,0.26,0,0,3.09,0.26,1,0.26,0.12,0,0,7,1.81,71.43,14.286,0,1.81,14.29,1.29,0,0.52,50,0.52,2.32,66.67,6.19,45.83,0.52,0.52,0.26,26.82,0.77,1.55,38.17,85.14,6.96,74.07,8.77,94.12,14.18,83.64,34.3,91.73,2.06,37.5,16.82,24.85,0.15,1.29,0,0,0,0,0,4.9,73.68,2.06,37.5,0,0,0.26,0.26,3.09,83.33,0,,0,,0,0,0,0,,,1.03,,,1.55,0.26,100,4.38,0,0
L. Cundle,Stoke City,Stoke City,RCMF,21,3000000,2026-06-30,27,1632,3,3.95,2,2,13.79,42.4,England,England,right,170,62,yes,6.62,5.9,62.62,1.54,17.86,0.77,0.98,0.22,2.15,2.73,0.83,4,0.22,0,0,1.49,0.17,3,0.17,0.22,0,0,22,1.21,50,13.636,0.11,0.83,40,0.17,100,0.66,25,0.22,0.72,53.85,3.69,31.34,2.54,1.43,0.44,28.46,0.55,0.5,37.39,84.96,10.04,75.82,8.71,96.84,11.25,87.25,35.18,87.15,1.38,56,14.97,20.34,0.11,0.99,0.06,0,0.5,33.33,0.28,4.3,82.05,1.43,61.54,0.39,28.57,1.1,0.33,4.58,72.29,0,,0,,0,0,0,0,,,0.44,,,0,0,0,0.33,0,0
J. Rudoni,Huddersfield Town,Huddersfield Town,"LCMF, RCMF, LDMF",22,3000000,2026-06-30,21,2091,4,4.59,1,1.97,23.07,46.64,England,England,left,185,77,no,7.75,7.1,64.85,4.43,39.81,0.43,0.51,0.22,2.71,3.19,1.16,5,0.22,0,0,3.1,0.17,4,0.17,0.2,0,0,39,1.68,38.46,10.256,0.04,1.29,33.33,0.73,35.29,0.56,30.77,0.22,3.44,53.75,8.05,39.57,2.2,2.07,0.9,19.54,0.65,1.25,31.51,80.05,9.47,66.82,8.22,92.67,7.96,86.49,28.41,84.09,1.81,50,17.19,28.26,0.08,0.65,0.04,0,0.47,36.36,0.3,4.43,72.82,2.02,53.19,0.65,40,0.95,0.47,5.42,70.63,0,,0,,0,0,0,0,,,0.17,,,0.86,0.13,0,0.52,0,0
A. Campbell,Millwall,Millwall,"RCMF, LCMF",25,3000000,,12,786,0,0.38,0,0.45,19.12,49.1,Scotland,Scotland,right,174,73,yes,9.85,10.42,53.85,2.06,33.33,0.46,0.52,0.69,3.78,4.25,1.83,1,0.11,0,0,1.26,0,0,0,0.04,0,0,7,0.8,14.29,0,0,0.57,60,0.11,100,0.46,50,0,1.37,50,4.01,40,1.37,0.23,0.11,17.86,0.23,0.92,29.89,85.06,8.24,70.83,7.21,96.83,9.05,87.34,28.05,87.76,1.26,36.36,14.26,14.47,0.05,0.69,0,0,0.23,50,0,4.01,71.43,1.15,80,0.34,33.33,0.57,0.23,2.98,76.92,0,,0,,0,0,0,0,,,0.23,,,0,0,0,0,0,0
A. McCann,Preston North End,Preston North End,"RCMF, DMF, LCMF",24,2800000,2027-06-30,19,1426,0,0.69,0,0.22,18.43,59.93,Scotland,"Scotland, Northern Ireland",right,176,65,no,14.77,11.36,67.78,2.46,64.1,0.82,0.98,0.25,6.25,7.46,1.83,6,0.38,0,0,0.5,0,0,0,0.04,0,0,7,0.44,14.29,0,0,0.5,25,0.06,0,0.44,28.57,0.06,0.5,50,2.34,35.14,0.25,0.32,0,19.31,0.13,0.44,35.09,83.09,10.79,69.01,5.18,92.68,12.62,92.5,31.43,87.15,3.16,52,17.37,29.93,0.01,0.38,0,0,0.06,100,0.06,5.36,67.06,1.01,62.5,0.13,50,0.5,0.13,4.29,67.65,0,,0,,0,0,0,0,,,0.44,,,0,0,0,0,0,0
K. Bielik,Birmingham City,Birmingham City,"LDMF, RDMF, DMF",26,2800000,2024-06-30,24,2144,0,1.79,0,0.54,21.2,53.47,Poland,Poland,right,189,78,no,12.17,7.56,60,4.03,65.63,0.59,0.71,0.46,7.05,8.53,1.72,6,0.25,1,0.04,0.88,0,0,0,0.08,0,0,16,0.67,37.5,0,0,0.08,0,0.04,0,0.04,0,0.04,1.22,48.28,5.5,37.4,0.76,0.29,0.29,18.34,0.25,0.76,36.56,87.14,10.28,72.24,6.59,96.18,14.48,94.2,33.88,88.48,2.6,72.58,18.22,34.66,0.02,0.34,0.08,0,0.08,50,0.04,4.37,75.96,0.55,23.08,0.21,0,0.21,0.04,4.74,63.72,0,,0,,0,0,0,0,,,0.97,,,0.08,0.04,0,0,0,0
H. Hackney,Middlesbrough,Middlesbrough,"LDMF, LCMF",21,2500000,2027-06-30,18,1719,1,0.67,0,2.33,16.65,49.06,England,"England, Scotland",right,178,70,no,7.85,7.59,53.79,1.05,40,0.31,0.4,0.16,3.46,4.4,1.57,6,0.31,0,0,1.94,0.05,1,0.05,0.04,0,0,15,0.79,20,6.667,0,1.05,20,0.47,0,0.58,36.36,0.05,2.15,48.78,6.07,46.55,1.15,1.88,0.84,53.66,0.21,1.1,69.21,88.35,21.47,79.27,9.27,93.79,24.08,92.61,64.19,91.84,4.08,50,16.31,34.97,0.12,0.84,0.16,0,0.99,52.63,0.47,10.52,81.09,2.88,45.45,1.68,40.63,1.15,0.21,8.85,78.7,0,,0,,0,0,0,0,,,1.15,,,0.05,0.05,0,0.1,0,0
A. Wharton,Blackburn Rovers,Blackburn Rovers,"LCMF, RDMF, LDMF",19,2500000,2028-06-30,26,2168,2,1.19,2,2.32,17.39,51.79,England,England,left,182,73,no,9.01,7.6,57.92,1.74,38.1,1.16,1.52,0.17,3.45,4.52,1.29,5,0.21,0,0,1.91,0.08,2,0.08,0.05,0,0,21,0.87,19.05,9.524,0.08,0.75,38.89,0.12,33.33,0.62,40,0.12,1.62,51.28,6.14,49.32,0.42,0.66,0.12,35.83,0.04,1.29,49.28,85.76,15.69,73.54,6.23,96,19.8,92.03,44.42,88.13,4.15,68,18.15,33.02,0.1,0.95,0.04,0.04,1.2,51.72,0.62,7.18,69.94,3.2,58.44,1.99,47.92,1.54,0.37,7.89,76.32,0,,0,,0,0,0,0,,,0.66,,,0.66,0.04,0,1.33,0,0
G. Saville,Millwall,Millwall,"LCMF, RCMF",30,2500000,2024-06-30,23,1545,2,1.67,2,2.34,20.85,54.75,England,"England, Northern Ireland",left,176,73,no,11.3,8.56,67.35,4.02,56.52,1.11,1.24,0.52,4.43,4.97,1.98,6,0.35,1,0.06,1.51,0.12,2,0.12,0.1,0,0,18,1.05,38.89,11.111,0.12,0.87,33.33,0.47,37.5,0.41,28.57,0.12,1.69,48.28,5.48,45.74,0.82,0.7,0.12,22.31,0.06,1.81,32.68,82.71,10.6,68.68,5.53,96.84,11.07,89.47,28.95,87.32,2.91,50,17.51,33.15,0.14,1.05,0.06,0,0,0,0.17,4.78,71.95,1.05,27.78,0.29,0,0.17,0.29,5.07,71.26,0,,0,,0,0,0,0,,,0.58,,,1.4,0.06,100,1.81,0,0
G. Chakvetadze,Watford,Watford,"LCMF, LW",24,2200000,2024-06-30,22,988,1,1.16,1,1.17,20.86,48.91,Georgia,Georgia,right,183,78,yes,6.29,6.38,58.57,1.28,21.43,0.36,0.55,0.09,2.19,3.32,1,3,0.27,0,0,3.92,0.09,1,0.09,0.11,0,0,21,1.91,38.1,4.762,0.09,1.91,23.81,1.28,7.14,0.64,57.14,0.18,4.19,65.22,10.66,50.43,3.1,4.01,2.37,27.05,0.82,1.37,37.8,81.45,7.83,69.77,10.2,91.96,11.48,80.95,33.8,86.25,2.19,54.17,15.91,25.1,0.11,1.55,0.18,0,0.27,0,0.55,3.92,74.42,2.19,41.67,0.73,12.5,1.28,0.36,4.01,75,0,,0,,0,0,0,0,,,0.09,,,0.36,0.09,100,1.73,0,0
A. Rinomhota,Cardiff City,Cardiff City,"LCMF, CF",26,2200000,2025-06-30,3,137,0,0,0,0,20.36,54.84,England,"England, Zimbabwe",right,175,72,no,9.2,9.85,66.67,1.97,66.67,0,0,0,2.63,2.67,1.97,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,100,4.6,28.57,1.31,2.63,0.66,14.45,1.31,1.31,26.93,70.73,9.2,57.14,7.23,81.82,5.26,62.5,24.31,75.68,2.63,25,9.29,11.84,0,0,0,0,0,0,0,3.94,66.67,0.66,0,0.66,0,0,0,4.6,42.86,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
B. Wiles,Huddersfield Town,Huddersfield Town,"RCMF, LCMF, RW",24,2200000,2024-06-30,19,1598,0,0.96,0,0.68,14.19,41.27,England,England,right,172,66,no,6.48,5.18,57.61,2.31,34.15,0.28,0.29,0.11,3.21,3.31,0.45,0,0,0,0,1.24,0,0,0,0.05,0,0,15,0.84,26.67,0,0,0.73,38.46,0.28,0,0.39,71.43,0.11,1.52,40.74,4.39,25.64,1.01,0.51,0.17,12.28,0.68,0.62,20.11,77.03,6.31,59.82,4.17,94.59,6.25,82.88,17.29,83.06,2.2,43.59,18.26,33.32,0.04,0.45,0.06,0,0.28,40,0.28,2.59,71.74,1.3,52.17,0.28,20,0.56,0.34,3.6,62.5,0,,0,,0,0,0,0,,,0.28,,,0,0,0,0.23,0,0
B. Pearson,Stoke City,Stoke City,"RDMF, LDMF, DMF",29,2200000,2024-06-30,23,1869,0,0.54,1,0.49,14.49,48.5,England,England,right,176,71,no,9,7.22,56,1.83,55.26,0.39,0.53,0.24,4.57,6.26,1.3,11,0.53,0,0,0.39,0,0,0,0.03,0,0,8,0.39,0,0,0.05,0.19,50,0,0,0.19,50,0.05,0.77,31.25,2.7,32.14,0.1,1.06,0.39,29.37,0.05,0.82,46.37,90.13,13.82,78.75,7.46,96.13,18.2,95.77,42.52,92.53,3.66,64.47,18.07,33.92,0.02,0.34,0,0.05,0.1,50,0.05,6.84,78.87,1.06,54.55,0.29,33.33,0.34,0.1,6.5,78.52,0,,0,,0,0,0,0,,,1.49,,,0,0,0,0,0,0
S. Tronstad,Blackburn Rovers,Blackburn Rovers,"LDMF, DMF, LCMF",28,2000000,,21,1802,0,0.31,0,0.13,17.83,55.46,Norway,Norway,right,174,70,no,10.54,8.34,65.87,1.6,65.63,0.85,1.11,0.6,4.2,5.5,1.25,3,0.15,0,0,0.9,0,0,0,0.02,0,0,11,0.55,18.18,0,0,0.1,50,0.05,100,0.05,0,0,1.2,50,4.84,41.24,0.1,0.3,0.1,41,0.1,1.05,56.44,88.94,19.48,80.51,6.59,95.45,21.33,93.44,53.84,90.63,2.5,54,16.83,30.79,0.01,0.3,0.05,0.05,0.3,50,0.1,8.69,85.06,1.15,60.87,0.3,16.67,0.45,0.05,7.14,72.73,0,,0,,0,0,0,0,,,1.3,,,0,0,0,0.05,0,0
J. Eccles,Coventry City,Coventry City,"RCMF, DMF",23,2000000,2027-06-30,26,2237,1,0.75,2,3.85,16.41,53.92,England,England,right,181,66,no,9.45,7.36,63.93,1.65,48.78,0.44,0.55,0.32,4.3,5.32,0.8,6,0.24,0,0,1.57,0.04,1,0.04,0.03,0,0,19,0.76,31.58,5.263,0.08,1.13,35.71,0.2,40,0.93,34.78,0.24,1.29,53.13,5.31,45.45,0.89,1.25,0.36,32.55,0.56,1.45,44.26,87.45,12.75,79.5,8.45,93.81,15.85,90.1,41.52,89.92,1.65,60.98,17.81,28.5,0.15,1.33,0.04,0,0.56,42.86,0.28,6.08,82.12,1.97,51.02,0.48,41.67,0.76,0.4,7.44,84.32,0,,0,,0,0,0,0,,,0.44,,,0.6,0,0,4.55,0,0
D. Barlaser,Middlesbrough,Middlesbrough,"RDMF, LDMF",27,2000000,2026-06-30,19,1590,0,0.13,2,4.77,11.43,52.48,England,"England, Turkey",right,184,62,no,6.34,4.98,65.91,1.42,52,0.34,0.43,0.17,2.72,3.47,0.34,0,0,0,0,1.53,0,0,0,0.01,0,0,4,0.23,0,0,0.11,0.57,40,0.23,50,0.28,20,0.11,1.02,61.11,3.45,40.98,0.28,1.42,0.23,56.04,0.06,0.51,70.02,90.54,22.81,82.38,7.47,96.97,29.09,94.75,66.34,93,3.11,47.27,17.71,40.16,0.27,2.32,0.23,0.06,0.91,75,0.17,9.11,80.12,2.26,67.5,1.13,60,1.08,0.28,9,86.79,0,,0,,0,0,0,0,,,1.13,,,1.36,0,0,5.77,0,0
J. Laurent,Stoke City,Stoke City,"RCMF, RDMF, AMF",28,2000000,2025-06-30,22,1691,0,1.43,1,1.25,19.91,47.33,England,England,right,188,76,no,7.88,6.87,64.34,3.35,36.51,0.53,0.69,0.11,2.93,3.8,1.6,5,0.27,0,0,1.76,0,0,0,0.08,0,0,22,1.17,9.09,0,0.05,1.33,44,0.27,80,1.06,35,0.16,1.54,51.72,5.8,37.61,1.38,1.12,0.64,24.38,1.01,0.85,34.75,83.31,11.82,70.27,6.28,94.92,11.34,89.67,30.92,88.12,2.66,44,18.22,36.17,0.07,0.48,0,0.11,0.43,62.5,0.27,4.31,70.37,2.13,57.5,0.69,46.15,0.9,0.59,5.32,73,0,,0,,0,0,0,0,,,0.43,,,0,0,0,0,0,0
C. De Norre,Millwall,Millwall,"RCMF, LCMF, LDMF",26,2000000,2025-06-30,17,1399,0,0.25,1,1.04,15.31,53.36,Belgium,Belgium,right,175,75,no,7.98,7.33,70.18,1.67,46.15,0.26,0.3,0,2.57,2.97,0.64,2,0.13,0,0,0.64,0,0,0,0.02,0,0,7,0.45,42.86,0,0.06,0.51,37.5,0,0,0.51,37.5,0.06,0.58,33.33,3.47,29.63,0.58,0.51,0.39,34.35,0,0.51,50.69,88.2,16.85,80.53,7.4,93.91,18.08,91.81,46.58,89.92,3.6,73.21,17.69,31.24,0.07,0.96,0.06,0,0.32,20,0.19,8.36,80.77,1.8,64.29,0.45,57.14,0.77,0.19,8.49,79.55,0,,0,,0,0,0,0,,,0.19,,,0.13,0,0,0.13,0,0
A. Forshaw,Plymouth Argyle,Plymouth Argyle,"RDMF, LCMF, AMF",32,1800000,,7,301,0,0.01,0,0.04,17.34,44.83,England,England,right,174,71,no,8.67,8.37,60.71,1.5,40,0.9,1.11,0,2.69,3.33,0.3,0,0,0,0,1.2,0,0,0,0,0,0,1,0.3,0,0,0,0.6,50,0.6,50,0,0,0,1.5,40,6.28,23.81,0.3,1.2,0.3,37.38,0,0.9,53.52,88.27,17.94,75,11.06,97.3,18.84,96.83,46.05,90.91,6.88,73.91,16.39,20.44,0.01,0.3,0,0,0.6,50,0,7.77,76.92,1.2,50,0.6,50,0.3,0.3,9.27,70.97,0,,0,,0,0,0,0,,,0.6,,,0,0,0,0.6,0,0
J. Ralls,Cardiff City,Cardiff City,"LDMF, LCMF",30,1800000,2024-06-30,23,1575,1,0.46,4,3.39,13.2,59.74,England,England,left,178,70,no,8.46,7.03,67.48,1.77,54.84,0.46,0.49,0.17,3.26,3.47,1.54,1,0.06,0,0,1.26,0.06,1,0.06,0.03,0,0,15,0.86,20,6.667,0.23,1.26,27.27,1.03,22.22,0.23,50,0.23,0.8,78.57,2.63,47.83,0.29,0.74,0,30.4,0.29,0.23,42.74,85.03,14.11,73.68,6.51,98.25,14.8,89.96,38.51,89.32,2.97,53.85,18.28,32.12,0.19,1.37,0.06,0,0.29,40,0.11,5.26,67.39,1.66,48.28,0.46,37.5,0.34,0.34,5.6,69.39,0,,0,,0,0,0,0,,,0.29,,,0.74,0,0,3.2,0,0
N. Chalobah,West Bromwich Albion,West Bromwich Albion,"RCMF, LCMF",29,1800000,2024-06-30,22,731,0,0.45,1,0.39,17.85,43.45,Sierra Leone,"Sierra Leone, England",right,187,80,no,6.77,5.17,50,2.71,50,0.98,1.44,0.12,3.2,4.67,1.35,3,0.37,0,0,1.6,0,0,0,0.06,0,0,7,0.86,28.57,0,0.12,0.86,28.57,0.12,100,0.74,16.67,0,1.85,53.33,6.89,35.71,1.11,1.11,0.12,23.89,0.62,1.48,33.86,85.45,10.83,76.14,5.79,95.74,12.93,86.67,30.53,89.92,2.46,50,16.46,23.9,0.05,0.37,0,0,0.25,50,0.12,4.92,85,1.23,50,0.49,50,0.37,0.25,4.8,79.49,0,,0,,0,0,0,0,,,0.37,,,0.25,0,0,0,0,0
J. Hendrick,Sheffield Wednesday,Sheffield Wednesday,RCMF,31,1500000,2024-06-30,10,537,1,0.56,0,0.11,10.39,51.61,Republic of Ireland,Republic of Ireland,right,185,79,yes,6.2,4.86,75.86,0.5,33.33,0.17,0.19,0.34,2.35,2.73,1.01,3,0.5,0,0,0.84,0.17,1,0.17,0.09,0,0,4,0.67,50,25,0,0.5,33.33,0,0,0.5,33.33,0,1.17,28.57,2.35,21.43,1.01,0.34,0.17,21.12,0,0.67,29.66,85.88,7.71,76.09,8.04,89.58,9.05,87.04,27.49,89.02,1.68,50,14.8,19.04,0.02,0.5,0,0,0,0,0.17,2.51,60,0.34,50,0,0,0.5,0.17,2.68,50,0,,0,,0,0,0,0,,,1.01,,,0,0,0,0,0,0
