Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
H. Wilson,Fulham,Fulham,"RW, RAMF, RWF",26,13000000,2026-06-30,21,1266,2,1.7,2,1.5,14.93,49.05,Wales,"Wales, England",left,173,70,no,5.47,4.48,65.08,0.78,18.18,0.14,0.18,0.14,2.42,3.05,0.92,3,0.21,0,0,2.56,0.14,2,0.14,0.12,0,0,23,1.64,34.78,8.696,0.14,1.71,41.67,0.5,28.57,1.21,47.06,0.21,1.92,62.96,6.54,50,2.06,1.99,0.71,22.96,1.92,1.99,28.58,80.6,6.04,67.06,8.1,91.23,8.89,82.4,24.81,84.24,2.2,67.74,16.77,26.03,0.11,0.71,0,0.07,0.28,25,0.36,2.77,71.79,2.63,54.05,0.43,50,0.85,0.71,3.41,72.92,0,,0,,0,0,0,0,,,0.14,,,0.36,0.21,33.33,0.28,0,0
Adama Traoré,Fulham,Fulham,"RW, RAMF, RB",27,12000000,,4,77,0,0.24,0,0,23.38,45,Spain,"Spain, Mali",right,178,72,no,2.34,1.17,0,3.51,100,0,0,0,2.34,2.4,0,0,0,0,0,5.84,0,0,0,0.29,0,0,1,1.17,100,0,0,2.34,50,0,0,2.34,50,0,8.18,42.86,14.03,33.33,1.17,2.34,1.17,7.01,0,0,9.35,75,4.68,75,1.17,100,2.34,50,7.01,83.33,0,0,7.45,0,0,0,1.17,0,0,0,0,0,0,2.34,50,0,0,0,1.17,2.34,50,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
D. Brooks,Bournemouth,Bournemouth,"RW, RAMF",26,12000000,2026-06-30,13,371,1,1.81,0,0.72,14.56,46.67,England,"England, Wales",left,173,67,no,5.82,5.58,69.57,2.43,20,0,0,0,1.94,2.79,1.46,1,0.24,0,0,2.91,0.24,1,0.24,0.44,0,0,13,3.15,38.46,7.692,0,1.7,28.57,0,0,1.7,28.57,0.24,2.43,40,3.88,37.5,3.15,1.46,0.73,19.65,0.24,0.24,27.9,75.65,8.49,62.86,4.37,94.44,8.73,72.22,24.26,80,1.94,62.5,19.09,18.35,0.18,1.46,0.24,0,0.97,25,0.97,5.58,82.61,5.34,54.55,1.7,28.57,2.18,0.49,7.04,86.21,0,,0,,0,0,0,0,,,0,,,0.24,0,0,1.46,0,0
Bryan Gil,Tottenham Hotspur,Tottenham Hotspur,"LW, LAMF, LWF",22,12000000,2026-06-30,9,262,0,0.52,0,0.07,21.3,46.77,Spain,Spain,left,175,65,no,7.9,8.24,70.83,1.03,0,0,0,0,2.06,3.27,0.69,0,0,0,0,4.47,0,0,0,0.18,0,0,3,1.03,33.33,0,0,4.47,30.77,3.78,27.27,0.69,50,0.69,3.44,80,12.02,34.29,6.87,2.06,1.03,36.41,2.06,1.03,45.69,84.21,3.78,72.73,17.86,96.15,12.37,80.56,41.22,90,0.34,100,15.23,6.05,0.02,0.69,0.69,0,0,0,0.69,1.03,100,3.44,80,0,0,2.4,1.37,4.47,76.92,0,,0,,0,0,0,0,,,0.34,,,0,0,0,0,0,0
J. McAtee,Sheffield United,Sheffield United,"RW, LCMF, RWF",21,12000000,2026-06-30,17,1226,1,1.05,1,1.24,19.38,36.74,England,England,left,180,72,yes,5.36,3.96,61.11,2.72,18.92,0.15,0.16,0,2.79,3.07,0.66,2,0.15,0,0,3.01,0.07,1,0.07,0.08,0,0,13,0.95,15.38,7.692,0.07,1.17,31.25,0.22,0,0.95,38.46,0.15,5.43,36.49,10.2,33.81,1.62,2.94,1.25,15.05,1.03,1.47,23.42,71.47,7.41,52.48,6.24,92.94,5.43,75.68,20.48,76.34,1.84,40,15.57,23.73,0.09,0.95,0,0,1.03,50,0.15,2.64,55.56,2.64,61.11,1.1,46.67,1.47,0.29,3.45,70.21,0,,0,,0,0,0,0,,,0,,,0.37,0.15,0,0.15,0,0
A. Zaroury,Burnley,Burnley,"LWF, AMF, LW",23,12000000,2028-06-30,5,172,0,0.14,0,0.07,21.98,40.48,Belgium,"Belgium, Morocco",right,176,72,no,6.28,8.37,50,1.05,50,0.52,0.75,0,1.57,2.25,2.09,0,0,1,0.52,3.14,0,0,0,0.07,0,0,3,1.57,33.33,0,0,3.66,0,2.62,0,1.05,0,0,5.76,45.45,8.9,35.29,2.62,1.05,0.52,20.41,0.52,0.52,28.78,69.09,3.14,66.67,8.37,100,13.6,57.69,23.55,82.22,1.57,33.33,19.77,25.12,0.04,0.52,0,0,0,0,0,2.09,75,2.62,40,0,0,1.05,0,4.19,50,0,,0,,0,0,0,0,,,0.52,,,0,0,0,2.09,0,0
I. Perišić,Tottenham Hotspur,Tottenham Hotspur,LAMF,34,10000000,2024-06-30,5,144,0,0.13,1,0.66,22.5,50,Croatia,Croatia,both,186,80,no,3.75,4.38,42.86,3.13,80,0,0,0.63,1.88,3.1,1.25,2,1.25,0,0,9.38,0,0,0,0.08,0,0,2,1.25,0,0,0.63,8.13,30.77,7.5,33.33,0.63,0,1.25,9.38,66.67,10.63,58.82,6.25,3.75,0,35,3.13,0.63,41.88,74.63,10.63,82.35,10,87.5,13.13,57.14,32.5,84.62,1.25,100,17.74,19.07,0.41,2.5,0,0,1.88,33.33,1.25,2.5,100,10.63,52.94,0.63,100,3.13,2.5,7.5,83.33,0,,0,,0,0,0,0,,,0.63,,,0,0,0,0.63,0,0
J. Murphy,Newcastle United,Newcastle United,"RWF, LWF",28,10000000,2027-06-30,5,146,1,0.1,3,0.68,10.48,41.18,England,"England, Republic of Ireland",right,179,74,no,4.93,2.47,50,0,0,0,0,0,3.7,5.45,0.62,0,0,0,0,6.16,0.62,1,0.62,0.06,0,0,2,1.23,100,50,1.85,3.7,33.33,0,0,3.7,33.33,0.62,3.08,80,6.78,45.45,2.47,1.85,0.62,25.89,1.85,0.62,32.67,77.36,8.63,64.29,6.78,100,9.25,73.33,25.89,85.71,3.08,60,16.16,11,0.42,2.47,0,0,1.23,100,1.85,1.85,100,4.32,71.43,1.23,100,1.85,1.23,6.16,90,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
A. Semenyo,Bournemouth,Bournemouth,"RAMF, RW, LAMF",24,9000000,2027-06-30,16,944,3,2.74,2,1.15,26.12,42.34,England,"England, Ghana",right,185,79,no,5.05,5.72,50,4.96,42.31,0,0,0.1,2.19,2.85,2.19,3,0.29,0,0,6.1,0.29,3,0.29,0.26,0,0,34,3.24,50,8.824,0.19,1.43,53.33,0.67,42.86,0.67,57.14,0.19,6.2,56.92,12.3,41.86,3.72,3.91,1.24,17.16,2.48,0.95,22.5,79.66,5.15,59.26,7.44,94.87,5.72,81.67,20.5,82.79,0.67,42.86,16.21,18.79,0.11,0.76,0,0.1,0.67,28.57,0.67,1.53,50,2.19,60.87,0.67,42.86,1.14,0.48,3.05,62.5,0,,0,,0,0,0,0,,,0.19,,,0,0,0,0,0,0
R. Giles,Luton Town,Luton Town,"LB, LWB",23,9000000,2025-06-30,11,572,0,0.19,0,0.55,9.6,60.66,England,England,left,179,72,no,6.29,3.93,68,0.63,50,0,0,0,3.62,3.92,0.16,0,0,0,0,3.15,0,0,0,0.03,0,0,2,0.31,100,0,0,4.56,20.69,4.56,20.69,0,0,0.47,2.2,85.71,3.3,61.9,0.79,1.42,0.47,16.99,1.89,0.16,25.49,62.35,7.55,60.42,5.35,85.29,8.97,57.89,17.78,77.88,3.15,35,22.3,23.61,0.09,0.79,0,0,0,0,0.31,2.36,73.33,4.25,37.04,0.16,0,0.63,1.26,7.08,60,0,,0,,0,0,0,0,,,0.16,,,0.63,0,0,2.36,0,0
J. Schlupp,Crystal Palace,Crystal Palace,"LAMF, LW, AMF",31,8000000,,18,1255,1,1.82,1,1.06,20.58,42.86,Germany,"Germany, Ghana",left,178,72,no,6.74,6.53,60.44,2.73,39.47,0.14,0.16,0.14,2.65,2.9,1.43,0,0,0,0,2.22,0.07,1,0.07,0.13,0,0,12,0.86,50,8.333,0.07,0.79,18.18,0.72,20,0.07,0,0.36,3.01,45.24,8.75,31.97,1.58,1.22,0.29,13.34,0.72,0.93,18.29,80,4.45,70.97,4.66,95.38,4.8,82.09,16.28,86.34,1.22,35.29,19.21,19.08,0.08,0.65,0,0.07,0.5,57.14,0.14,1.79,68,0.72,50,0.36,40,0.43,0.14,3.01,71.43,0,,0,,0,0,0,0,,,0.22,,,0,0,0,0,0,0
R. Nelson,Arsenal,Arsenal,"LWF, LWB, RWF",24,7000000,2027-06-30,9,180,0,0.11,0,0.29,14.5,44.83,England,"England, Jamaica",right,175,71,no,7.5,7,64.29,0.5,0,0,0,0.5,3,5.63,1.5,1,0.5,0,0,2.5,0,0,0,0.06,0,0,2,1,0,0,0,1.5,66.67,1.5,66.67,0,0,0,2.5,40,4,37.5,3,1,0,23,2,0.5,28,89.29,3,66.67,9.5,100,10.5,90.48,25.5,92.16,1,50,14.55,9.28,0.14,0.5,0.5,0,0.5,100,0.5,0.5,100,2.5,80,0.5,100,1.5,1,2.5,80,0,,0,,0,0,0,0,,,0,,,0.5,0,0,1.5,0,0
B. Manuel,Burnley,Burnley,"RW, CF",26,7000000,2027-06-30,4,93,0,0.06,0,0,34.84,33.33,Belgium,"Belgium, Angola",right,178,68,no,2.9,5.81,50,2.9,0,0,0,0,0,0,0.97,0,0,0,0,10.65,0,0,0,0.06,0,0,2,1.94,50,0,0,4.84,20,0,0,4.84,20,0,17.42,50,21.29,40.91,1.94,3.87,0,19.35,0.97,0.97,25.16,76.92,0,0,16.45,100,5.81,50,19.35,95,0.97,0,31.2,6.79,0,0,0,0,0,0,0,0,0,2.9,33.33,0,0,0,0.97,1.94,100,0,,0,,0,0,0,0,,,0,,,0,0,0,2.9,0,0
B. De Cordova-Reid,Fulham,Fulham,"RAMF, LW, RW",30,7000000,2024-06-30,19,982,4,3.52,0,0.39,15.67,42.69,England,"England, Jamaica",right,170,68,no,6.05,5.68,58.06,1.65,44.44,0.09,0.11,0.18,2.66,3.09,0.92,2,0.18,0,0,1.74,0.37,4,0.37,0.32,1,0.09,20,1.83,25,20,0,1.74,10.53,0.46,0,1.28,14.29,0.37,1.83,50,5.68,38.71,2.02,1.19,0.82,20.62,2.75,1.19,26.49,75.43,6.42,60,6.6,93.06,7.61,69.88,24.01,81.3,0.92,40,15.89,12,0.04,0.27,0,0,0.55,33.33,0.27,2.2,66.67,2.66,34.48,0.55,16.67,0.73,0.18,3.76,60.98,0,,0,,0,0,0,0,,,0,,,0,0,0,0.09,0,0
J. Brown,Luton Town,Luton Town,"RWF, RW, LWF",25,6000000,2025-06-30,18,1135,2,2.91,0,0.51,27.91,44.89,England,"England, Scotland",right,178,72,no,7.93,6.98,54.55,7.93,44,0.4,0.45,0.08,3.73,4.23,1.51,4,0.32,0,0,2.3,0.16,2,0.16,0.23,0,0,23,1.82,30.43,8.696,0,1.27,18.75,0.56,0,0.71,33.33,0.32,2.46,61.29,8.64,44.95,3.89,1.35,0.4,9.67,0.71,1.51,15.46,64.62,5.55,54.29,3.41,93.02,2.38,70,12.77,73.29,1.51,31.58,22.53,23.44,0.04,0.4,0,0,0.08,0,0.4,1.98,40,0.56,57.14,0.08,0,0.32,0.24,2.54,34.38,0,,0,,0,0,0,0,,,0.08,,,0,0,0,0,0,0
S. Adingra,Brighton,Brighton,"RW, RAMF",22,6000000,2026-06-30,17,1293,4,2.6,1,1.79,18.72,46.84,Côte d'Ivoire,Côte d'Ivoire,right,175,65,no,5.43,5.5,56.96,0.84,41.67,0.07,0.11,0,2.23,3.38,0.97,2,0.14,0,0,5.01,0.28,4,0.28,0.18,1,0.07,18,1.25,55.56,22.222,0.07,2.92,28.57,0.49,28.57,2.37,29.41,0.56,5.15,63.51,9.88,47.18,4.04,3.27,0.56,21.23,1.95,0.77,28.82,78.99,3.62,59.62,11.83,91.76,7.66,72.73,24.92,85.47,1.04,60,15.92,18.81,0.12,1.18,0.07,0,0.49,42.86,0.77,0.9,61.54,2.37,55.88,0.28,50,1.46,0.9,3.9,60.71,0,,0,,0,0,0,0,,,0.42,,,0,0,0,0.21,0,0
J. Ayew,Crystal Palace,Crystal Palace,"RAMF, LW, LWF",32,6000000,2025-06-30,19,1710,2,3.42,5,2.77,33.16,44.44,France,"France, Ghana",right,182,80,no,6.95,7.47,55.63,3.63,37.68,0.16,0.18,0.11,2.63,2.94,1.68,5,0.26,1,0.05,4.84,0.11,2,0.11,0.18,1,0.05,27,1.42,40.74,7.407,0.26,2.89,20,1,26.32,1.84,17.14,0.42,6.53,55.65,18.16,43.48,2.74,3.05,1.42,17.89,2,3.32,26.79,78.78,4.32,62.2,10.89,94.69,6.58,66.4,23,87.41,1.11,38.1,16.5,28.6,0.15,0.58,0,0,0.11,50,0.47,1.74,69.7,2.79,33.96,0.32,16.67,0.58,0.58,2.74,61.54,0,,0,,0,0,0,0,,,0,,,0.05,0,0,0.11,0,0
T. Cannon,Everton,Everton,LW,20,5000000,2025-06-30,1,5,0,0,0,0,,,England,"England, Republic of Ireland",right,180,65,no,,,,,,,0,,,0,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
J. Anthony,Bournemouth,Bournemouth,"LW, LAMF",23,5000000,2027-06-30,3,166,0,0.04,0,0,21.14,35.9,England,"England, Jamaica",right,183,68,no,8.13,7.59,57.14,1.08,0,1.08,1.43,0,2.71,3.57,2.17,1,0.54,0,0,2.17,0,0,0,0.02,0,0,2,1.08,50,0,0,2.71,0,2.17,0,0.54,0,0,4.34,37.5,8.13,20,1.08,0.54,0.54,17.89,2.71,1.08,21.14,74.36,5.42,80,3.8,85.71,7.59,78.57,17.35,90.63,1.08,0,19.38,13.63,0,0,0,0,0,0,0,2.71,100,2.71,40,0,0,1.08,0,3.8,71.43,0,,0,,0,0,0,0,,,0,,,0,0,0,0.54,0,0
J. Bruun Larsen,Burnley,Burnley,"RW, RWF, LW",25,4000000,2024-06-30,17,570,2,1.36,0,1.03,14.53,35.87,Denmark,Denmark,left,183,77,yes,2.53,2.84,38.89,2.53,37.5,0,0,0,1.42,2.2,0.95,0,0,0,0,2.53,0.32,2,0.32,0.21,0,0,15,2.37,20,13.333,0,1.58,0,0.32,0,1.26,0,0.32,4.26,48.15,6.32,40,4.26,2.53,0.79,20.68,3.32,0.79,25.89,75,6.79,58.14,9.47,90,5.84,70.27,23.21,80.95,1.26,50,14.22,13.36,0.16,1.42,0,0,0.16,0,0.32,2.05,30.77,1.74,45.45,0.16,0,1.74,0,3.95,64,0,,0,,0,0,0,0,,,0,,,1.26,0.63,0,2.68,0,0
A. Ben Slimane,Sheffield United,Sheffield United,"RW, LW, LCMF",22,3500000,2024-06-30,10,372,0,0.75,0,0.16,23.71,36.73,Denmark,"Denmark, Tunisia",right,188,86,no,7.02,6.05,48,6.77,21.43,0,0,0.24,4.11,3.67,1.21,2,0.48,0,0,3.15,0,0,0,0.18,0,0,6,1.45,50,0,0,0.48,0,0.24,0,0.24,0,0.24,3.87,62.5,8.23,41.18,0.97,0.73,0.24,14.76,1.21,0.97,22.02,69.23,7.02,41.38,3.87,100,6.53,81.48,20.56,70.59,0.97,75,18.53,16.7,0.04,0.24,0,0,0.73,0,0,1.94,37.5,1.94,37.5,0.73,0,0.48,0,3.39,50,0,,0,,0,0,0,0,,,0.24,,,0,0,0,0,0,0
T. Chong,Luton Town,Luton Town,"LW, RW, RCMF",24,3200000,2026-06-30,16,868,1,1.25,0,0.5,19.91,45.83,Curaçao,"Curaçao, Netherlands",left,185,75,no,5.6,5.6,62.96,1.97,21.05,0.1,0.11,0.31,1.97,2.18,0.83,3,0.31,0,0,2.7,0.1,1,0.1,0.13,0,0,11,1.14,27.27,9.091,0,1.76,41.18,1.24,41.67,0.52,40,0.31,3.21,51.61,9.85,46.32,1.66,2.28,1.35,14.31,0.41,2.8,19.91,79.69,5.7,72.73,4.25,95.12,6.53,77.78,16.8,84.57,1.35,69.23,19.02,28.44,0.05,0.31,0.1,0,0.31,0,0.1,2.07,65,2.07,60,0.21,0,0.31,0.73,3.63,62.86,0,,0,,0,0,0,0,,,0.62,,,0,0,0,0,0,0
Willian,Fulham,Fulham,"LAMF, LW, LWF",35,3000000,2024-06-30,17,1304,4,3.85,1,1.47,13.87,47.76,Brazil,Brazil,right,175,77,no,3.73,3.31,50,0.9,46.15,0.21,0.26,0,1.86,2.38,0.48,1,0.07,0,0,4.62,0.28,2,0.14,0.27,0,0,28,1.93,46.43,14.286,0.07,2.14,45.16,1.79,42.31,0.28,50,0.35,3.93,57.89,7.66,49.55,2.48,2.9,1.1,30.09,2.21,1.31,38.93,84.22,7.59,76.36,12.01,93.68,12.98,83.51,34.16,88.08,2.62,65.79,19.07,30.67,0.1,1.45,0.21,0,0.76,63.64,0.69,3.04,72.73,4.49,64.62,1.1,56.25,2.35,0.9,5.52,82.5,0,,0,,0,0,0,0,,,0.41,,,0.28,0.14,0,1.17,2,100
F. Pellistri,Manchester United,Manchester United,"RAMF, RWF, RW",22,3000000,2025-06-30,9,230,0,1.02,1,0.13,28.96,48.65,Uruguay,"Uruguay, Spain",right,175,65,no,9,9.39,50,4.7,50,0.39,0.65,0.39,3.91,6.52,1.57,0,0,0,0,3.91,0,0,0,0.4,0,0,4,1.57,50,0,0.39,1.96,0,0,0,1.96,0,0,5.87,53.33,12.91,48.48,4.3,1.96,0,21.52,1.17,1.96,28.17,81.94,3.91,80,9,100,4.3,54.55,25.83,89.39,0.39,0,13.11,3.46,0.05,0.39,0.39,0,0,0,0.39,1.17,100,1.96,40,0,0,1.57,0,2.74,57.14,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
J. Philogene-Bidace,Aston Villa,Aston Villa,RAMF,21,2800000,2024-05-31,1,10,0,0,0,0,,,England,"England, Dominica",right,179,67,no,,,,,,,0,,,0,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.07,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
A. Townsend,Luton Town,Luton Town,"RW, RWF, AMF",32,2500000,,12,739,1,0.96,2,1.48,21.07,35.84,England,England,left,181,77,no,5.72,6.7,47.27,0.97,0,0.12,0.14,0,2.44,2.76,1.1,0,0,0,0,4.38,0.12,1,0.12,0.12,1,0.12,11,1.34,45.45,9.091,0.24,4.38,30.56,0.24,100,4.14,26.47,0.49,5.12,47.62,10.96,33.33,1.83,2.07,0.73,14.13,0.24,0.73,24.72,71.92,6.58,66.67,5.85,87.5,9.01,70.27,17.05,85,3.29,59.26,20.87,31.43,0.18,1.22,0,0,0,0,0.61,2.31,63.16,3.41,57.14,0.37,33.33,0.97,1.46,4.26,82.86,0,,0,,0,0,0,0,,,0.73,,,0.37,0.12,0,0.73,0,0
C. Ogbene,Luton Town,Luton Town,"LW, LWF, RWB",26,2000000,,19,1269,1,1.92,1,3.13,22.41,53.8,Nigeria,"Nigeria, Republic of Ireland",right,181,75,no,5.67,4.61,70.77,1.7,41.67,0.07,0.08,0.07,2.34,2.7,0.35,0,0,0,0,6.03,0.07,1,0.07,0.14,0,0,18,1.28,38.89,5.556,0.07,4.18,30.51,2.06,20.69,2.13,40,0.5,7.02,59.6,12.91,52.2,3.62,4.47,1.99,15.53,1.7,1.7,24.68,75.57,5.25,66.22,6.17,91.95,6.88,74.23,19.57,86.96,1.13,43.75,16.86,19.29,0.22,1.28,0,0,0.21,33.33,0.71,1.13,62.5,2.98,52.38,0.21,33.33,0.99,1.28,3.26,71.74,0,,0,,0,0,0,0,,,0.43,,,0,0,0,0.07,0,0
M. Ritchie,Newcastle United,Newcastle United,"RWF, RW, LW",34,1800000,2024-06-30,7,156,0,0.27,0,0,10.38,38.89,England,"England, Scotland",left,172,76,no,8.65,5.77,40,1.15,0,0,0,0,6.35,8.46,1.15,1,0.58,0,0,2.88,0,0,0,0.16,0,0,3,1.73,66.67,0,0,3.46,33.33,1.73,33.33,1.73,33.33,0.58,1.73,33.33,2.88,40,2.88,1.73,0,28.27,2.31,0.58,32.31,82.14,6.92,66.67,9.81,100,9.81,76.47,27.69,89.58,1.15,50,15.23,4.66,0,0,0.58,0,0.58,0,0.58,2.88,60,3.46,33.33,0,0,0.58,1.15,3.46,100,0,,0,,0,0,0,0,,,0.58,,,0,0,0,0,0,0
K. Gordon,Liverpool U21,Liverpool,RWF,19,1500000,,1,5,0,0,0,0,,,England,England,left,173,58,no,,,,,,,0,,,0,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
J. Gudmunds­son,Burnley,Burnley,RW,33,1200000,2024-06-30,14,907,0,0.63,2,3.61,13.79,41.01,Iceland,Iceland,left,186,77,no,5.16,5.26,47.17,2.28,52.17,0.2,0.25,0,2.48,3.16,0.79,2,0.2,0,0,1.89,0,0,0,0.06,0,0,10,0.99,30,0,0.2,1.79,38.89,0.3,33.33,1.49,40,0.2,1.39,57.14,4.56,36.96,1.59,0.6,0,23.42,2.28,1.19,30.76,80.65,7.64,68.83,8.93,94.44,10.52,82.08,25.9,86.59,3.27,51.52,19.8,29.08,0.36,2.68,0.1,0.1,0.5,20,0.69,3.87,71.79,2.28,73.91,0.99,50,0.89,0.79,6.75,80.88,0,,0,,0,0,0,0,,,0.6,,,1.69,0.1,0,2.78,0,0
L. Dobbin,Everton,Everton,"RW, LW",21,900000,2025-06-30,6,202,1,0.16,0,0,28.51,46.88,England,England,right,175,67,no,8.47,8.47,57.89,1.34,66.67,0.45,0.49,0.89,3.12,3.44,0.45,0,0,0,0,4.9,0.45,1,0.45,0.07,0,0,2,0.89,50,50,0,3.12,14.29,2.67,16.67,0.45,0,0.45,8.02,50,16.49,43.24,2.23,3.12,1.34,13.81,0,2.67,17.38,58.97,2.67,50,5.79,92.31,5.35,33.33,13.37,70,0.89,50,19.92,13.7,0,0,0,0,0,0,0,1.34,0,1.78,0,0,0,0,0.89,3.12,28.57,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
M. Peart-Harris,Portsmouth,Brentford,"RW, LWB, LWF",21,700000,2025-06-30,3,31,0,0,0,0.01,,,England,England,right,187,70,yes,,,,,,,0,,,0,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.24,12.63,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
L. Berry,Luton Town,Luton Town,"RAMF, AMF, RCMF",31,400000,2024-06-30,3,53,0,0,0,0,16.98,40,England,England,right,177,72,no,5.09,6.79,50,5.09,33.33,0,0,0,1.7,2.14,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,50,0,0,0,1.7,0,1.7,5.09,33.33,1.7,0,0,0,1.7,100,3.4,50,1.7,0,2.48,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
B. Aguilera,Nottingham Forest,Nottingham Forest,RAMF,20,275000,2026-06-30,1,15,0,0,0,0,,,Costa Rica,Costa Rica,left,168,60,no,,,,,,,0,,,15,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.59,20.97,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
J. Rak-Sakyi,Crystal Palace,Crystal Palace,"RW, RAMF",21,0,2027-06-30,6,177,0,0.41,0,0.04,21.36,66.67,England,"England, Ghana",left,178,65,no,6.1,4.58,66.67,1.53,66.67,0,0,0,3.05,4,0.51,0,0,0,0,5.08,0,0,0,0.21,0,0,5,2.54,20,0,0,3.05,0,0.51,0,2.54,0,0.51,6.1,75,12.71,68,6.1,2.54,0,15.76,1.02,2.54,24.41,77.08,2.03,75,9.15,94.44,8.64,70.59,20.85,87.8,0.51,100,16.7,8.51,0.02,0.51,0,0,0,0,0,0.51,100,2.54,0,0,0,0.51,0,1.53,66.67,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
S. Peck,Sheffield United U23,Sheffield United,"RW, CF",19,0,,1,15,0,0,0,0,,,England,England,,0,0,no,,,,,,,0,,,0,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
L. Koleosho,Burnley,Burnley,"LW, RWF, RW",19,0,2024-06-30,15,1039,1,1.82,1,1.25,25.9,40.47,United States,"United States, Italy",right,175,67,no,5.72,6.67,57.14,3.29,15.79,0,0,0,1.91,2.37,1.65,0,0,0,0,5.37,0.09,1,0.09,0.16,0,0,21,1.82,23.81,4.762,0.09,2.69,19.35,1.82,19.05,0.87,20,0.43,7.97,55.43,13.25,43.79,4.07,4.94,2.17,17.15,1.82,1.13,23.04,74.44,4.59,62.26,7.36,90.59,5.89,63.24,20.01,82.25,0.61,28.57,17.04,16.74,0.11,0.95,0,0,0.35,0,0.43,1.04,75,1.73,40,0.35,0,1.21,0.52,2.69,74.19,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
B. Doak,Liverpool,Liverpool,RWF,18,0,,1,19,0,0,0,0,,,Scotland,Scotland,right,173,65,no,,,,,,,0,,,0,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.72,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
